AGM00060518,19760506,TMAX,200,,,S,
AGM00060518,19760511,TMAX,200,,,S,
AGM00060518,19760517,TMAX,200,,,S,
AGM00060518,19760521,TMAX,230,,,S,
AGM00060518,19760524,TMAX,220,,,S,
AGM00060518,19760527,TMAX,210,,,S,
AGM00060518,19760528,TMAX,210,,,S,
AGM00060518,19760529,TMAX,230,,,S,
AGM00060518,19760531,TMAX,230,,,S,
AGM00060518,19760501,TMIN,120,,,S,
AGM00060518,19760502,TMIN,120,,,S,
AGM00060518,19760505,TMIN,110,,,S,
AGM00060518,19760506,TMIN,140,,,S,
AGM00060518,19760511,TMIN,120,,,S,
AGM00060518,19760517,TMIN,140,,,S,
AGM00060518,19760521,TMIN,150,,,S,
AGM00060518,19760527,TMIN,170,,,S,
AGM00060518,19760528,TMIN,170,,,S,
AGM00060518,19760529,TMIN,160,,,S,
AGM00060518,19760531,TMIN,150,,,S,
AGM00060518,19760501,TAVG,153,H,,S,
AGM00060518,19760502,TAVG,132,H,,S,
AGM00060518,19760505,TAVG,168,H,,S,
AGM00060518,19760506,TAVG,172,H,,S,
AGM00060518,19760511,TAVG,178,H,,S,
AGM00060518,19760517,TAVG,180,H,,S,
AGM00060518,19760521,TAVG,198,H,,S,
AGM00060518,19760524,TAVG,195,H,,S,
AGM00060518,19760527,TAVG,185,H,,S,
AGM00060518,19760528,TAVG,188,H,,S,
AGM00060518,19760529,TAVG,198,H,,S,
AGM00060518,19760531,TAVG,200,H,,S,
AGM00060518,19760608,TMAX,230,,,S,
AGM00060518,19760612,TMAX,250,,,S,
AGM00060518,19760616,TMAX,250,,,S,
AGM00060518,19760617,TMAX,260,,,S,
AGM00060518,19760618,TMAX,260,,,S,
AGM00060518,19760619,TMAX,260,,,S,
AGM00060518,19760620,TMAX,260,,,S,
AGM00060518,19760625,TMAX,280,,,S,
AGM00060518,19760626,TMAX,260,,,S,
AGM00060518,19760627,TMAX,270,,,S,
AGM00060518,19760629,TMAX,250,,,S,
AGM00060518,19760630,TMAX,250,,,S,
AGM00060518,19760608,TMIN,150,,,S,
AGM00060518,19760609,TMIN,160,,,S,
AGM00060518,19760610,TMIN,160,,,S,
AGM00060518,19760612,TMIN,70,,O,S,
AGM00060518,19760614,TMIN,170,,,S,
AGM00060518,19760615,TMIN,190,,,S,
AGM00060518,19760616,TMIN,180,,,S,
AGM00060518,19760617,TMIN,180,,,S,
AGM00060518,19760618,TMIN,190,,,S,
AGM00060518,19760619,TMIN,190,,,S,
AGM00060518,19760620,TMIN,210,,,S,
AGM00060518,19760622,TMIN,200,,,S,
AGM00060518,19760626,TMIN,210,,,S,
AGM00060518,19760627,TMIN,210,,,S,
AGM00060518,19760629,TMIN,190,,,S,
AGM00060518,19760630,TMIN,190,,,S,
AGM00060518,19760608,TAVG,198,H,,S,
AGM00060518,19760609,TAVG,205,H,,S,
AGM00060518,19760610,TAVG,210,H,,S,
AGM00060518,19760612,TAVG,208,H,,S,
AGM00060518,19760614,TAVG,204,H,,S,
AGM00060518,19760615,TAVG,220,H,,S,
AGM00060518,19760616,TAVG,224,H,,S,
AGM00060518,19760617,TAVG,225,H,,S,
AGM00060518,19760618,TAVG,236,H,,S,
AGM00060518,19760619,TAVG,234,H,,S,
AGM00060518,19760620,TAVG,236,H,,S,
AGM00060518,19760622,TAVG,240,H,,S,
AGM00060518,19760624,TAVG,245,H,,S,
AGM00060518,19760625,TAVG,248,H,,S,
AGM00060518,19760626,TAVG,230,H,,S,
AGM00060518,19760627,TAVG,226,H,,S,
AGM00060518,19760629,TAVG,225,H,,S,
AGM00060518,19760630,TAVG,218,H,,S,
AGM00060518,19760701,TMAX,260,,,S,
AGM00060518,19760702,TMAX,260,,,S,
AGM00060518,19760703,TMAX,290,,,S,
AGM00060518,19760705,TMAX,270,,,S,
AGM00060518,19760706,TMAX,280,,,S,
AGM00060518,19760707,TMAX,310,,,S,
AGM00060518,19760708,TMAX,330,,,S,
AGM00060518,19760709,TMAX,320,,,S,
AGM00060518,19760710,TMAX,290,,,S,
AGM00060518,19760712,TMAX,290,,,S,
AGM00060518,19760713,TMAX,300,,,S,
AGM00060518,19760714,TMAX,280,,,S,
AGM00060518,19760716,TMAX,290,,,S,
AGM00060518,19760717,TMAX,280,,,S,
AGM00060518,19760720,TMAX,250,,,S,
AGM00060518,19760721,TMAX,270,,,S,
AGM00060518,19760722,TMAX,280,,,S,
AGM00060518,19760724,TMAX,260,,,S,
AGM00060518,19760728,TMAX,270,,,S,
AGM00060518,19760731,TMAX,320,,,S,
AGM00060518,19760701,TMIN,190,,,S,
AGM00060518,19760702,TMIN,200,,,S,
AGM00060518,19760703,TMIN,210,,,S,
AGM00060518,19760705,TMIN,210,,,S,
AGM00060518,19760706,TMIN,200,,,S,
AGM00060518,19760707,TMIN,200,,,S,
AGM00060518,19760708,TMIN,220,,,S,
AGM00060518,19760709,TMIN,210,,,S,
AGM00060518,19760710,TMIN,240,,,S,
AGM00060518,19760712,TMIN,220,,,S,
AGM00060518,19760713,TMIN,230,,,S,
AGM00060518,19760714,TMIN,210,,,S,
AGM00060518,19760716,TMIN,220,,,S,
AGM00060518,19760720,TMIN,230,,,S,
AGM00060518,19760721,TMIN,220,,,S,
AGM00060518,19760728,TMIN,210,,,S,
AGM00060518,19760731,TMIN,250,,,S,
AGM00060518,19760701,TAVG,220,H,,S,
AGM00060518,19760702,TAVG,232,H,,S,
AGM00060518,19760703,TAVG,243,H,,S,
AGM00060518,19760705,TAVG,236,H,,S,
AGM00060518,19760706,TAVG,248,H,,S,
AGM00060518,19760707,TAVG,270,H,,S,
AGM00060518,19760708,TAVG,268,H,,S,
AGM00060518,19760709,TAVG,276,H,,S,
AGM00060518,19760710,TAVG,265,H,,S,
AGM00060518,19760712,TAVG,262,H,,S,
AGM00060518,19760713,TAVG,270,H,,S,
AGM00060518,19760714,TAVG,255,H,,S,
AGM00060518,19760716,TAVG,254,H,,S,
AGM00060518,19760717,TAVG,260,H,,S,
AGM00060518,19760720,TAVG,238,H,,S,
AGM00060518,19760721,TAVG,248,H,,S,
AGM00060518,19760722,TAVG,245,H,,S,
AGM00060518,19760724,TAVG,248,H,,S,
AGM00060518,19760728,TAVG,252,H,,S,
AGM00060518,19760731,TAVG,280,H,,S,
AGM00060518,19760801,TMAX,300,,,S,
AGM00060518,19760802,TMAX,280,,,S,
AGM00060518,19760804,TMAX,280,,,S,
AGM00060518,19760806,TMAX,280,,,S,
AGM00060518,19760808,TMAX,290,,,S,
AGM00060518,19760811,TMAX,280,,,S,
AGM00060518,19760812,TMAX,280,,,S,
AGM00060518,19760813,TMAX,300,,,S,
AGM00060518,19760818,TMAX,280,,,S,
AGM00060518,19760819,TMAX,290,,,S,
AGM00060518,19760820,TMAX,300,,,S,
AGM00060518,19760822,TMAX,280,,,S,
AGM00060518,19760825,TMAX,260,,,S,
AGM00060518,19760826,TMAX,260,,,S,
AGM00060518,19760828,TMAX,260,,,S,
AGM00060518,19760829,TMAX,260,,,S,
AGM00060518,19760830,TMAX,270,,,S,
AGM00060518,19760801,TMIN,250,,,S,
AGM00060518,19760802,TMIN,230,,,S,
AGM00060518,19760804,TMIN,190,,,S,
AGM00060518,19760806,TMIN,220,,,S,
AGM00060518,19760808,TMIN,210,,,S,
AGM00060518,19760811,TMIN,220,,,S,
AGM00060518,19760812,TMIN,210,,,S,
AGM00060518,19760813,TMIN,220,,,S,
AGM00060518,19760817,TMIN,250,,,S,
AGM00060518,19760818,TMIN,220,,,S,
AGM00060518,19760819,TMIN,220,,,S,
AGM00060518,19760820,TMIN,230,,,S,
AGM00060518,19760822,TMIN,230,,,S,
AGM00060518,19760824,TMIN,140,,,S,
AGM00060518,19760825,TMIN,220,,,S,
AGM00060518,19760826,TMIN,220,,,S,
AGM00060518,19760827,TMIN,190,,,S,
AGM00060518,19760828,TMIN,200,,,S,
AGM00060518,19760829,TMIN,220,,,S,
AGM00060518,19760830,TMIN,210,,,S,
AGM00060518,19760801,TAVG,272,H,,S,
AGM00060518,19760802,TAVG,255,H,,S,
AGM00060518,19760804,TAVG,242,H,,S,
AGM00060518,19760806,TAVG,262,H,,S,
AGM00060518,19760808,TAVG,258,H,,S,
AGM00060518,19760811,TAVG,254,H,,S,
AGM00060518,19760812,TAVG,250,H,,S,
AGM00060518,19760813,TAVG,264,H,,S,
AGM00060518,19760817,TAVG,270,H,,S,
AGM00060518,19760818,TAVG,258,H,,S,
AGM00060518,19760819,TAVG,255,H,,S,
AGM00060518,19760820,TAVG,273,H,,S,
AGM00060518,19760822,TAVG,255,H,,S,
AGM00060518,19760824,TAVG,235,H,,S,
AGM00060518,19760825,TAVG,245,H,,S,
AGM00060518,19760826,TAVG,245,H,,S,
AGM00060518,19760827,TAVG,235,H,,S,
AGM00060518,19760828,TAVG,226,H,,S,
AGM00060518,19760829,TAVG,250,H,,S,
AGM00060518,19760830,TAVG,254,H,,S,
AGM00060518,19760902,TMAX,280,,,S,
AGM00060518,19760904,TMAX,270,,,S,
AGM00060518,19760905,TMAX,270,,,S,
AGM00060518,19760906,TMAX,260,,,S,
AGM00060518,19760912,TMAX,250,,,S,
AGM00060518,19760923,TMAX,270,,,S,
AGM00060518,19760927,TMAX,300,,,S,
AGM00060518,19760930,TMAX,250,,,S,
AGM00060518,19760902,TMIN,230,,,S,
AGM00060518,19760904,TMIN,210,,,S,
AGM00060518,19760905,TMIN,200,,,S,
AGM00060518,19760906,TMIN,200,,,S,
AGM00060518,19760923,TMIN,190,,,S,
AGM00060518,19760930,TMIN,190,,,S,
AGM00060518,19760902,TAVG,255,H,,S,
AGM00060518,19760904,TAVG,246,H,,S,
AGM00060518,19760905,TAVG,238,H,,S,
AGM00060518,19760906,TAVG,235,H,,S,
AGM00060518,19760912,TAVG,235,H,,S,
AGM00060518,19760923,TAVG,216,H,,S,
AGM00060518,19760927,TAVG,250,H,,S,
AGM00060518,19760930,TAVG,222,H,,S,
AGM00060518,19761001,TMAX,250,,,S,
AGM00060518,19761007,TMAX,240,,,S,
AGM00060518,19761009,TMAX,230,,,S,
AGM00060518,19761010,TMAX,230,,,S,
AGM00060518,19761012,TMAX,210,,,S,
AGM00060518,19761013,TMAX,240,,,S,
AGM00060518,19761016,TMAX,210,,,S,
AGM00060518,19761017,TMAX,220,,,S,
AGM00060518,19761018,TMAX,240,,,S,
AGM00060518,19761020,TMAX,220,,,S,
AGM00060518,19761021,TMAX,220,,,S,
AGM00060518,19761023,TMAX,220,,,S,
AGM00060518,19761024,TMAX,220,,,S,
AGM00060518,19761028,TMAX,180,,,S,
AGM00060518,19761031,TMAX,170,,,S,
AGM00060518,19761001,TMIN,190,,,S,
AGM00060518,19761007,TMIN,180,,,S,
AGM00060518,19761009,TMIN,170,,,S,
AGM00060518,19761012,TMIN,160,,,S,
AGM00060518,19761015,TMIN,190,,,S,
AGM00060518,19761016,TMIN,150,,,S,
AGM00060518,19761017,TMIN,160,,,S,
AGM00060518,19761018,TMIN,170,,,S,
AGM00060518,19761020,TMIN,170,,,S,
AGM00060518,19761023,TMIN,110,,,S,
AGM00060518,19761024,TMIN,160,,,S,
AGM00060518,19761031,TMIN,100,,,S,
AGM00060518,19761001,TAVG,215,H,,S,
AGM00060518,19761007,TAVG,218,H,,S,
AGM00060518,19761009,TAVG,207,H,,S,
AGM00060518,19761010,TAVG,203,H,,S,
AGM00060518,19761012,TAVG,178,H,,S,
AGM00060518,19761013,TAVG,220,H,,S,
AGM00060518,19761015,TAVG,192,H,,S,
AGM00060518,19761016,TAVG,177,H,,S,
AGM00060518,19761017,TAVG,188,H,,S,
AGM00060518,19761018,TAVG,208,H,,S,
AGM00060518,19761020,TAVG,188,H,,S,
AGM00060518,19761021,TAVG,192,H,,S,
AGM00060518,19761023,TAVG,188,H,,S,
AGM00060518,19761024,TAVG,185,H,,S,
AGM00060518,19761028,TAVG,158,H,,S,
AGM00060518,19761031,TAVG,138,H,,S,
AGM00060518,19761102,TMAX,190,,,S,
AGM00060518,19761103,TMAX,190,,,S,
AGM00060518,19761104,TMAX,180,,,S,
AGM00060518,19761106,TMAX,190,,,S,
AGM00060518,19761107,TMAX,180,,,S,
AGM00060518,19761109,TMAX,190,,,S,
AGM00060518,19761110,TMAX,180,,,S,
AGM00060518,19761111,TMAX,170,,,S,
AGM00060518,19761120,TMAX,170,,,S,
AGM00060518,19761121,TMAX,170,,,S,
AGM00060518,19761129,TMAX,160,,,S,
AGM00060518,19761102,TMIN,120,,,S,
AGM00060518,19761103,TMIN,160,,,S,
AGM00060518,19761104,TMIN,160,,,S,
AGM00060518,19761106,TMIN,140,,,S,
AGM00060518,19761108,TMIN,130,,,S,
AGM00060518,19761109,TMIN,120,,,S,
AGM00060518,19761110,TMIN,160,,,S,
AGM00060518,19761111,TMIN,140,,,S,
AGM00060518,19761118,TMIN,110,,,S,
AGM00060518,19761120,TMIN,90,,,S,
AGM00060518,19761121,TMIN,120,,,S,
AGM00060518,19761123,TMIN,90,,,S,
AGM00060518,19761129,TMIN,90,,,S,
AGM00060518,19761102,TAVG,153,H,,S,
AGM00060518,19761103,TAVG,176,H,,S,
AGM00060518,19761104,TAVG,173,H,,S,
AGM00060518,19761106,TAVG,165,H,,S,
AGM00060518,19761107,TAVG,165,H,,S,
AGM00060518,19761108,TAVG,158,H,,S,
AGM00060518,19761109,TAVG,160,H,,S,
AGM00060518,19761110,TAVG,167,H,,S,
AGM00060518,19761111,TAVG,155,H,,S,
AGM00060518,19761118,TAVG,158,H,,S,
AGM00060518,19761120,TAVG,130,H,,S,
AGM00060518,19761121,TAVG,138,H,,S,
AGM00060518,19761123,TAVG,132,H,,S,
AGM00060518,19761129,TAVG,123,H,,S,
AGM00060518,19761201,TMAX,170,,,S,
AGM00060518,19761208,TMAX,200,,,S,
AGM00060518,19761209,TMAX,190,,,S,
AGM00060518,19761210,TMAX,160,,,S,
AGM00060518,19761213,TMAX,200,,,S,
AGM00060518,19761225,TMAX,120,,,S,
AGM00060518,19761227,TMAX,150,,,S,
AGM00060518,19761201,TMIN,110,,,S,
AGM00060518,19761209,TMIN,130,,,S,
AGM00060518,19761210,TMIN,110,,,S,
AGM00060518,19761212,TMIN,130,,,S,
AGM00060518,19761213,TMIN,130,,,S,
AGM00060518,19761215,TMIN,100,,,S,
AGM00060518,19761225,TMIN,100,,,S,
AGM00060518,19761227,TMIN,80,,,S,
AGM00060518,19761228,TMIN,120,,,S,
AGM00060518,19761201,TAVG,145,H,,S,
AGM00060518,19761208,TAVG,168,H,,S,
AGM00060518,19761209,TAVG,165,H,,S,
AGM00060518,19761210,TAVG,140,H,,S,
AGM00060518,19761212,TAVG,166,H,,S,
AGM00060518,19761213,TAVG,160,H,,S,
AGM00060518,19761215,TAVG,130,H,,S,
AGM00060518,19761225,TAVG,110,H,,S,
AGM00060518,19761227,TAVG,124,H,,S,
AGM00060518,19761228,TAVG,153,H,,S,
AGM00060518,19770101,TMAX,170,,,S,
AGM00060518,19770105,TMAX,140,,,S,
AGM00060518,19770106,TMAX,120,,,S,
AGM00060518,19770107,TMAX,120,,,S,
AGM00060518,19770110,TMAX,180,,,S,
AGM00060518,19770112,TMAX,120,,,S,
AGM00060518,19770113,TMAX,150,,,S,
AGM00060518,19770115,TMAX,170,,,S,
AGM00060518,19770116,TMAX,170,,,S,
AGM00060518,19770118,TMAX,140,,,S,
AGM00060518,19770123,TMAX,170,,,S,
AGM00060518,19770125,TMAX,180,,,S,
AGM00060518,19770128,TMAX,190,,,S,
AGM00060518,19770129,TMAX,150,,,S,
AGM00060518,19770103,TMIN,120,,,S,
AGM00060518,19770105,TMIN,110,,,S,
AGM00060518,19770107,TMIN,80,,,S,
AGM00060518,19770110,TMIN,90,,,S,
AGM00060518,19770112,TMIN,90,,,S,
AGM00060518,19770113,TMIN,80,,,S,
AGM00060518,19770115,TMIN,100,,,S,
AGM00060518,19770116,TMIN,90,,,S,
AGM00060518,19770118,TMIN,100,,,S,
AGM00060518,19770120,TMIN,100,,,S,
AGM00060518,19770125,TMIN,110,,,S,
AGM00060518,19770129,TMIN,100,,,S,
AGM00060518,19770101,TAVG,162,H,,S,
AGM00060518,19770103,TAVG,123,H,,S,
AGM00060518,19770105,TAVG,118,H,,S,
AGM00060518,19770106,TAVG,98,H,,S,
AGM00060518,19770107,TAVG,100,H,,S,
AGM00060518,19770110,TAVG,145,H,,S,
AGM00060518,19770112,TAVG,116,H,,S,
AGM00060518,19770113,TAVG,120,H,,S,
AGM00060518,19770115,TAVG,140,H,,S,
AGM00060518,19770116,TAVG,140,H,,S,
AGM00060518,19770118,TAVG,130,H,,S,
AGM00060518,19770120,TAVG,130,H,,S,
AGM00060518,19770123,TAVG,138,H,,S,
AGM00060518,19770125,TAVG,157,H,,S,
AGM00060518,19770128,TAVG,150,H,,S,
AGM00060518,19770129,TAVG,124,H,,S,
AGM00060518,19770202,TMAX,140,,,S,
AGM00060518,19770215,TMAX,140,,,S,
AGM00060518,19770222,TMAX,150,,,S,
AGM00060518,19770202,TMIN,100,,,S,
AGM00060518,19770202,TAVG,115,H,,S,
AGM00060518,19770215,TAVG,120,H,,S,
AGM00060518,19770222,TAVG,117,H,,S,
AGM00060518,19770303,TMAX,170,,,S,
AGM00060518,19770313,TMAX,180,,,S,
AGM00060518,19770320,TMAX,200,,,S,
AGM00060518,19770322,TMAX,170,,,S,
AGM00060518,19770323,TMAX,170,,,S,
AGM00060518,19770303,TMIN,110,,,S,
AGM00060518,19770313,TMIN,90,,,S,
AGM00060518,19770320,TMIN,110,,,S,
AGM00060518,19770322,TMIN,120,,,S,
AGM00060518,19770323,TMIN,120,,,S,
AGM00060518,19770303,TAVG,145,H,,S,
AGM00060518,19770313,TAVG,140,H,,S,
AGM00060518,19770316,TAVG,175,H,,S,
AGM00060518,19770320,TAVG,150,H,,S,
AGM00060518,19770322,TAVG,140,H,,S,
AGM00060518,19770323,TAVG,143,H,,S,
AGM00060518,19770404,TMAX,190,,,S,
AGM00060518,19770416,TMAX,200,,,S,
AGM00060518,19770418,TMAX,190,,,S,
AGM00060518,19770426,TMAX,190,,,S,
AGM00060518,19770430,TMAX,220,,,S,
AGM00060518,19770404,TMIN,150,,,S,
AGM00060518,19770416,TMIN,140,,,S,
AGM00060518,19770418,TMIN,130,,,S,
AGM00060518,19770426,TMIN,150,,,S,
AGM00060518,19770430,TMIN,160,,,S,
AGM00060518,19770404,TAVG,173,H,,S,
AGM00060518,19770416,TAVG,168,H,,S,
AGM00060518,19770418,TAVG,172,H,,S,
AGM00060518,19770426,TAVG,175,H,,S,
AGM00060518,19770430,TAVG,190,H,,S,
AGM00060518,19770508,TMAX,210,,,S,
AGM00060518,19770530,TMAX,190,,,S,
AGM00060518,19770531,TMAX,220,,,S,
AGM00060518,19770508,TMIN,160,,,S,
AGM00060518,19770530,TMIN,170,,,S,
AGM00060518,19770531,TMIN,170,,,S,
AGM00060518,19770507,TAVG,200,H,,S,
AGM00060518,19770508,TAVG,183,H,,S,
AGM00060518,19770530,TAVG,180,H,,S,
AGM00060518,19770531,TAVG,188,H,,S,
AGM00060518,19770608,TMAX,240,,,S,
AGM00060518,19770609,TMAX,250,,,S,
AGM00060518,19770610,TMAX,270,,,S,
AGM00060518,19770614,TMAX,220,,,S,
AGM00060518,19770608,TMIN,190,,,S,
AGM00060518,19770609,TMIN,170,,,S,
AGM00060518,19770610,TMIN,180,,,S,
AGM00060518,19770614,TMIN,140,,,S,
AGM00060518,19770608,TAVG,220,H,,S,
AGM00060518,19770609,TAVG,213,H,,S,
AGM00060518,19770610,TAVG,218,H,,S,
AGM00060518,19770614,TAVG,193,H,,S,
AGM00060518,19770715,TMAX,240,,,S,
AGM00060518,19770727,TMAX,260,,,S,
AGM00060518,19770715,TMIN,200,,,S,
AGM00060518,19770727,TMIN,210,,,S,
AGM00060518,19770715,TAVG,230,H,,S,
AGM00060518,19770727,TAVG,238,H,,S,
AGM00060518,19770730,TAVG,230,H,,S,
AGM00060518,19770802,TMAX,250,,,S,
AGM00060518,19770804,TMAX,240,,,S,
AGM00060518,19770809,TMAX,260,,,S,
AGM00060518,19770810,TMAX,260,,,S,
AGM00060518,19770813,TMAX,260,,,S,
AGM00060518,19770821,TMAX,250,,,S,
AGM00060518,19770829,TMAX,240,,,S,
AGM00060518,19770802,TMIN,170,,,S,
AGM00060518,19770804,TMIN,180,,,S,
AGM00060518,19770809,TMIN,210,,,S,
AGM00060518,19770813,TMIN,190,,,S,
AGM00060518,19770821,TMIN,200,,,S,
AGM00060518,19770823,TMIN,200,,,S,
AGM00060518,19770829,TMIN,140,,,S,
AGM00060518,19770830,TMIN,170,,,S,
AGM00060518,19770831,TMIN,180,,,S,
AGM00060518,19770802,TAVG,213,H,,S,
AGM00060518,19770804,TAVG,223,H,,S,
AGM00060518,19770809,TAVG,243,H,,S,
AGM00060518,19770810,TAVG,182,H,,S,
AGM00060518,19770813,TAVG,240,H,,S,
AGM00060518,19770821,TAVG,225,H,,S,
AGM00060518,19770823,TAVG,232,H,,S,
AGM00060518,19770829,TAVG,216,H,,S,
AGM00060518,19770830,TAVG,218,H,,S,
AGM00060518,19770831,TAVG,218,H,,S,
AGM00060518,19770902,TMAX,240,,,S,
AGM00060518,19770903,TMAX,240,,,S,
AGM00060518,19770906,TMAX,250,,,S,
AGM00060518,19770917,TMAX,240,,,S,
AGM00060518,19770922,TMAX,260,,,S,
AGM00060518,19770923,TMAX,230,,,S,
AGM00060518,19770924,TMAX,230,,,S,
AGM00060518,19770925,TMAX,260,,,S,
AGM00060518,19770926,TMAX,240,,,S,
AGM00060518,19770928,TMAX,220,,,S,
AGM00060518,19770929,TMAX,220,,,S,
AGM00060518,19770903,TMIN,200,,,S,
AGM00060518,19770907,TMIN,190,,,S,
AGM00060518,19770917,TMIN,190,,,S,
AGM00060518,19770922,TMIN,170,,,S,
AGM00060518,19770923,TMIN,160,,,S,
AGM00060518,19770925,TMIN,170,,,S,
AGM00060518,19770926,TMIN,190,,,S,
AGM00060518,19770928,TMIN,170,,,S,
AGM00060518,19770902,TAVG,220,H,,S,
AGM00060518,19770903,TAVG,222,H,,S,
AGM00060518,19770906,TAVG,235,H,,S,
AGM00060518,19770907,TAVG,217,H,,S,
AGM00060518,19770917,TAVG,213,H,,S,
AGM00060518,19770922,TAVG,214,H,,S,
AGM00060518,19770923,TAVG,204,H,,S,
AGM00060518,19770924,TAVG,213,H,,S,
AGM00060518,19770925,TAVG,223,H,,S,
AGM00060518,19770926,TAVG,220,H,,S,
AGM00060518,19770928,TAVG,202,H,,S,
AGM00060518,19770929,TAVG,195,H,,S,
AGM00060518,19770930,TAVG,143,H,,S,
AGM00060518,19771009,TMAX,220,,,S,
AGM00060518,19771022,TMAX,210,,,S,
AGM00060518,19771027,TMAX,200,,,S,
AGM00060518,19771029,TMAX,210,,,S,
AGM00060518,19771001,TMIN,160,,,S,
AGM00060518,19771010,TMIN,170,,,S,
AGM00060518,19771022,TMIN,150,,,S,
AGM00060518,19771027,TMIN,150,,,S,
AGM00060518,19771029,TMIN,150,,,S,
AGM00060518,19771030,TMIN,170,,,S,
AGM00060518,19771031,TMIN,170,,,S,
AGM00060518,19771001,TAVG,198,H,,S,
AGM00060518,19771009,TAVG,194,H,,S,
AGM00060518,19771010,TAVG,205,H,,S,
AGM00060518,19771022,TAVG,178,H,,S,
AGM00060518,19771027,TAVG,177,H,,S,
AGM00060518,19771029,TAVG,185,H,,S,
AGM00060518,19771030,TAVG,192,H,,S,
AGM00060518,19771031,TAVG,190,H,,S,
AGM00060518,19771102,TMAX,220,,,S,
AGM00060518,19771106,TMAX,200,,,S,
AGM00060518,19771108,TMAX,190,,,S,
AGM00060518,19771109,TMAX,200,,,S,
AGM00060518,19771110,TMAX,190,,,S,
AGM00060518,19771111,TMAX,190,,,S,
AGM00060518,19771114,TMAX,230,,,S,
AGM00060518,19771115,TMAX,210,,,S,
AGM00060518,19771116,TMAX,190,,,S,
AGM00060518,19771117,TMAX,190,,,S,
AGM00060518,19771119,TMAX,180,,,S,
AGM00060518,19771120,TMAX,190,,,S,
AGM00060518,19771127,TMAX,160,,,S,
AGM00060518,19771102,TMIN,160,,,S,
AGM00060518,19771106,TMIN,150,,,S,
AGM00060518,19771108,TMIN,120,,,S,
AGM00060518,19771109,TMIN,130,,,S,
AGM00060518,19771110,TMIN,140,,,S,
AGM00060518,19771114,TMIN,160,,,S,
AGM00060518,19771116,TMIN,150,,,S,
AGM00060518,19771117,TMIN,150,,,S,
AGM00060518,19771119,TMIN,120,,,S,
AGM00060518,19771120,TMIN,120,,,S,
AGM00060518,19771127,TMIN,100,,,S,
AGM00060518,19771101,TAVG,202,H,,S,
AGM00060518,19771102,TAVG,186,H,,S,
AGM00060518,19771106,TAVG,176,H,,S,
AGM00060518,19771108,TAVG,166,H,,S,
AGM00060518,19771109,TAVG,172,H,,S,
AGM00060518,19771110,TAVG,172,H,,S,
AGM00060518,19771111,TAVG,162,H,,S,
AGM00060518,19771114,TAVG,192,H,,S,
AGM00060518,19771115,TAVG,188,H,,S,
AGM00060518,19771116,TAVG,174,H,,S,
AGM00060518,19771117,TAVG,164,H,,S,
AGM00060518,19771119,TAVG,160,H,,S,
AGM00060518,19771120,TAVG,157,H,,S,
AGM00060518,19771121,TAVG,163,H,,S,
AGM00060518,19771127,TAVG,130,H,,S,
AGM00060518,19771207,TMAX,250,,,S,
AGM00060518,19771211,TMAX,170,,,S,
AGM00060518,19771217,TMAX,160,,,S,
AGM00060518,19771220,TMAX,170,,,S,
AGM00060518,19771226,TMAX,150,,,S,
AGM00060518,19771227,TMAX,170,,,S,
AGM00060518,19771228,TMAX,180,,,S,
AGM00060518,19771207,TMIN,160,,,S,
AGM00060518,19771211,TMIN,130,,,S,
